Code,Count,Individual Probability,Cumulative Probability
9339,107,0.00011030723141220060,0.29931094062172042269
9485,107,0.00011030723141220060,0.29942124785313262159
9731,107,0.00011030723141220060,0.29953155508454482048
9865,107,0.00011030723141220060,0.29964186231595701937
9875,107,0.00011030723141220060,0.29975216954736921826
9987,107,0.00011030723141220060,0.29986247677878141715
0041,106,0.00010927632270741368,0.29997175310148882499
0042,106,0.00010927632270741368,0.30008102942419623282
0076,106,0.00010927632270741368,0.30019030574690364066
0089,106,0.00010927632270741368,0.30029958206961110401
0138,106,0.00010927632270741368,0.30040885839231851184
0144,106,0.00010927632270741368,0.30051813471502591968
0153,106,0.00010927632270741368,0.30062741103773332751
0157,106,0.00010927632270741368,0.30073668736044073535
0345,106,0.00010927632270741368,0.30084596368314814319
0431,106,0.00010927632270741368,0.30095524000585555102
1045,106,0.00010927632270741368,0.30106451632856295886
1078,106,0.00010927632270741368,0.30117379265127036669
1081,106,0.00010927632270741368,0.30128306897397783004
1082,106,0.00010927632270741368,0.30139234529668523788
1096,106,0.00010927632270741368,0.30150162161939264571
1160,106,0.00010927632270741368,0.30161089794210005355
1193,106,0.00010927632270741368,0.30172017426480746138
1282,106,0.00010927632270741368,0.30182945058751486922
1571,106,0.00010927632270741368,0.30193872691022227706
1613,106,0.00010927632270741368,0.30204800323292968489
1636,106,0.00010927632270741368,0.30215727955563709273
1637,106,0.00010927632270741368,0.30226655587834450056
1669,106,0.00010927632270741368,0.30237583220105196391
1670,106,0.00010927632270741368,0.30248510852375937175
1686,106,0.00010927632270741368,0.30259438484646677958
1885,106,0.00010927632270741368,0.30270366116917418742
1886,106,0.00010927632270741368,0.30281293749188159525
2033,106,0.00010927632270741368,0.30292221381458900309
2137,106,0.00010927632270741368,0.30303149013729641092
2160,106,0.00010927632270741368,0.30314076646000381876
2185,106,0.00010927632270741368,0.30325004278271122660
2188,106,0.00010927632270741368,0.30335931910541868994
2248,106,0.00010927632270741368,0.30346859542812609778
2285,106,0.00010927632270741368,0.30357787175083350562
2351,106,0.00010927632270741368,0.30368714807354091345
2375,106,0.00010927632270741368,0.30379642439624832129
2379,106,0.00010927632270741368,0.30390570071895572912
2452,106,0.00010927632270741368,0.30401497704166313696
2462,106,0.00010927632270741368,0.30412425336437054479
2465,106,0.00010927632270741368,0.30423352968707795263
2474,106,0.00010927632270741368,0.30434280600978536047
2535,106,0.00010927632270741368,0.30445208233249282381
2536,106,0.00010927632270741368,0.30456135865520023165
2565,106,0.00010927632270741368,0.30467063497790763948
2582,106,0.00010927632270741368,0.30477991130061504732
2615,106,0.00010927632270741368,0.30488918762332245516
2755,106,0.00010927632270741368,0.30499846394602986299
2767,106,0.00010927632270741368,0.30510774026873727083
2779,106,0.00010927632270741368,0.30521701659144467866
2813,106,0.00010927632270741368,0.30532629291415208650
2819,106,0.00010927632270741368,0.30543556923685954985
2834,106,0.00010927632270741368,0.30554484555956695768
2839,106,0.00010927632270741368,0.30565412188227436552
2888,106,0.00010927632270741368,0.30576339820498177335
2908,106,0.00010927632270741368,0.30587267452768918119
2972,106,0.00010927632270741368,0.30598195085039658903
2999,106,0.00010927632270741368,0.30609122717310399686
3024,106,0.00010927632270741368,0.30620050349581140470
3031,106,0.00010927632270741368,0.30630977981851881253
3145,106,0.00010927632270741368,0.30641905614122622037
3159,106,0.00010927632270741368,0.30652833246393368372
3227,106,0.00010927632270741368,0.30663760878664109155
3261,106,0.00010927632270741368,0.30674688510934849939
3281,106,0.00010927632270741368,0.30685616143205590722
3309,106,0.00010927632270741368,0.30696543775476331506
3328,106,0.00010927632270741368,0.30707471407747072289
3335,106,0.00010927632270741368,0.30718399040017813073
3336,106,0.00010927632270741368,0.30729326672288553857
3338,106,0.00010927632270741368,0.30740254304559294640
3426,106,0.00010927632270741368,0.30751181936830040975
3432,106,0.00010927632270741368,0.30762109569100781759
3478,106,0.00010927632270741368,0.30773037201371522542
3541,106,0.00010927632270741368,0.30783964833642263326
3547,106,0.00010927632270741368,0.30794892465913004109
3556,106,0.00010927632270741368,0.30805820098183744893
3666,106,0.00010927632270741368,0.30816747730454485676
3692,106,0.00010927632270741368,0.30827675362725226460
3710,106,0.00010927632270741368,0.30838602994995967244
3777,106,0.00010927632270741368,0.30849530627266708027
3824,106,0.00010927632270741368,0.30860458259537454362
4017,106,0.00010927632270741368,0.30871385891808195145
4024,106,0.00010927632270741368,0.30882313524078935929
4157,106,0.00010927632270741368,0.30893241156349676713
4160,106,0.00010927632270741368,0.30904168788620417496
4212,106,0.00010927632270741368,0.30915096420891158280
4245,106,0.00010927632270741368,0.30926024053161899063
4325,106,0.00010927632270741368,0.30936951685432639847
4356,106,0.00010927632270741368,0.30947879317703380631
4412,106,0.00010927632270741368,0.30958806949974126965
4601,106,0.00010927632270741368,0.30969734582244867749
4812,106,0.00010927632270741368,0.30980662214515608532
4817,106,0.00010927632270741368,0.30991589846786349316
4855,106,0.00010927632270741368,0.31002517479057090100
4869,106,0.00010927632270741368,0.31013445111327830883
5051,106,0.00010927632270741368,0.31024372743598571667
5335,106,0.00010927632270741368,0.31035300375869312450
5465,106,0.00010927632270741368,0.31046228008140053234
5528,106,0.00010927632270741368,0.31057155640410794017
5585,106,0.00010927632270741368,0.31068083272681540352
5599,106,0.00010927632270741368,0.31079010904952281136
5612,106,0.00010927632270741368,0.31089938537223021919
5628,106,0.00010927632270741368,0.31100866169493762703
5657,106,0.00010927632270741368,0.31111793801764503486
5698,106,0.00010927632270741368,0.31122721434035244270
5713,106,0.00010927632270741368,0.31133649066305985054
5715,106,0.00010927632270741368,0.31144576698576725837
6155,106,0.00010927632270741368,0.31155504330847466621
6316,106,0.00010927632270741368,0.31166431963118207404
6353,106,0.00010927632270741368,0.31177359595388953739
6486,106,0.00010927632270741368,0.31188287227659694523
6776,106,0.00010927632270741368,0.31199214859930435306
6778,106,0.00010927632270741368,0.31210142492201176090
6842,106,0.00010927632270741368,0.31221070124471916873
6886,106,0.00010927632270741368,0.31231997756742657657
6963,106,0.00010927632270741368,0.31242925389013398441
7101,106,0.00010927632270741368,0.31253853021284139224
7172,106,0.00010927632270741368,0.31264780653554880008
7211,106,0.00010927632270741368,0.31275708285825626342
7447,106,0.00010927632270741368,0.31286635918096367126
7500,106,0.00010927632270741368,0.31297563550367107910
7576,106,0.00010927632270741368,0.31308491182637848693
7611,106,0.00010927632270741368,0.31319418814908589477
7757,106,0.00010927632270741368,0.31330346447179330260
7861,106,0.00010927632270741368,0.31341274079450071044
7867,106,0.00010927632270741368,0.31352201711720811828
7959,106,0.00010927632270741368,0.31363129343991552611
8100,106,0.00010927632270741368,0.31374056976262293395
8126,106,0.00010927632270741368,0.31384984608533039729
8184,106,0.00010927632270741368,0.31395912240803780513
8310,106,0.00010927632270741368,0.31406839873074521297
8456,106,0.00010927632270741368,0.31417767505345262080
8489,106,0.00010927632270741368,0.31428695137616002864
8523,106,0.00010927632270741368,0.31439622769886743647
8678,106,0.00010927632270741368,0.31450550402157484431
8759,106,0.00010927632270741368,0.31461478034428225214
8800,106,0.00010927632270741368,0.31472405666698965998
8850,106,0.00010927632270741368,0.31483333298969712333
8864,106,0.00010927632270741368,0.31494260931240453116
8900,106,0.00010927632270741368,0.31505188563511193900
8901,106,0.00010927632270741368,0.31516116195781934683
9006,106,0.00010927632270741368,0.31527043828052675467
9117,106,0.00010927632270741368,0.31537971460323416251
9123,106,0.00010927632270741368,0.31548899092594157034
9677,106,0.00010927632270741368,0.31559826724864897818
9799,106,0.00010927632270741368,0.31570754357135638601
9813,106,0.00010927632270741368,0.31581681989406379385
9856,106,0.00010927632270741368,0.31592609621677125720
9871,106,0.00010927632270741368,0.31603537253947866503
9916,106,0.00010927632270741368,0.31614464886218607287
9977,106,0.00010927632270741368,0.31625392518489348070
9996,106,0.00010927632270741368,0.31636320150760088854
0066,105,0.00010824541400262675,0.31647144692160350532
0137,105,0.00010824541400262675,0.31657969233560612210
0142,105,0.00010824541400262675,0.31668793774960879439
0166,105,0.00010824541400262675,0.31679618316361141117
0192,105,0.00010824541400262675,0.31690442857761402795
0282,105,0.00010824541400262675,0.31701267399161664473
0442,105,0.00010824541400262675,0.31712091940561926151
0778,105,0.00010824541400262675,0.31722916481962187829
1060,105,0.00010824541400262675,0.31733741023362455058
1084,105,0.00010824541400262675,0.31744565564762716736
1091,105,0.00010824541400262675,0.31755390106162978414
1136,105,0.00010824541400262675,0.31766214647563240092
1146,105,0.00010824541400262675,0.31777039188963501770
1164,105,0.00010824541400262675,0.31787863730363768999
1165,105,0.00010824541400262675,0.31798688271764030677
1183,105,0.00010824541400262675,0.31809512813164292355
1194,105,0.00010824541400262675,0.31820337354564554033
1271,105,0.00010824541400262675,0.31831161895964815711
1362,105,0.00010824541400262675,0.31841986437365077389
1389,105,0.00010824541400262675,0.31852810978765344618
1461,105,0.00010824541400262675,0.31863635520165606296
1485,105,0.00010824541400262675,0.31874460061565867974
1487,105,0.00010824541400262675,0.31885284602966129652
1546,105,0.00010824541400262675,0.31896109144366391330
1547,105,0.00010824541400262675,0.31906933685766658559
1553,105,0.00010824541400262675,0.31917758227166920237
1560,105,0.00010824541400262675,0.31928582768567181915
1577,105,0.00010824541400262675,0.31939407309967443593
1586,105,0.00010824541400262675,0.31950231851367705271
1588,105,0.00010824541400262675,0.31961056392767966949
1594,105,0.00010824541400262675,0.31971880934168234178
1614,105,0.00010824541400262675,0.31982705475568495856
1615,105,0.00010824541400262675,0.31993530016968757534
1625,105,0.00010824541400262675,0.32004354558369019212
1644,105,0.00010824541400262675,0.32015179099769280890
1668,105,0.00010824541400262675,0.32026003641169542568
1692,105,0.00010824541400262675,0.32036828182569809798
1745,105,0.00010824541400262675,0.32047652723970071476
1750,105,0.00010824541400262675,0.32058477265370333154
1760,105,0.00010824541400262675,0.32069301806770594832
1770,105,0.00010824541400262675,0.32080126348170856510
1773,105,0.00010824541400262675,0.32090950889571123739
1787,105,0.00010824541400262675,0.32101775430971385417
1813,105,0.00010824541400262675,0.32112599972371647095
1826,105,0.00010824541400262675,0.32123424513771908773
1845,105,0.00010824541400262675,0.32134249055172170451
1848,105,0.00010824541400262675,0.32145073596572432129
2029,105,0.00010824541400262675,0.32155898137972699358
2031,105,0.00010824541400262675,0.32166722679372961036
2044,105,0.00010824541400262675,0.32177547220773222714
2055,105,0.00010824541400262675,0.32188371762173484392
2060,105,0.00010824541400262675,0.32199196303573746070
2085,105,0.00010824541400262675,0.32210020844974013299
2153,105,0.00010824541400262675,0.32220845386374274977
2239,105,0.00010824541400262675,0.32231669927774536655
2246,105,0.00010824541400262675,0.32242494469174798333
2250,105,0.00010824541400262675,0.32253319010575060011
2278,105,0.00010824541400262675,0.32264143551975321689
2282,105,0.00010824541400262675,0.32274968093375588918
2284,105,0.00010824541400262675,0.32285792634775850596
2299,105,0.00010824541400262675,0.32296617176176112274
2329,105,0.00010824541400262675,0.32307441717576373952
2347,105,0.00010824541400262675,0.32318266258976635630
2368,105,0.00010824541400262675,0.32329090800376902859
2439,105,0.00010824541400262675,0.32339915341777164537
2451,105,0.00010824541400262675,0.32350739883177426215
2457,105,0.00010824541400262675,0.32361564424577687893
2460,105,0.00010824541400262675,0.32372388965977949571
2475,105,0.00010824541400262675,0.32383213507378211249
2478,105,0.00010824541400262675,0.32394038048778478478
2530,105,0.00010824541400262675,0.32404862590178740156
2566,105,0.00010824541400262675,0.32415687131579001834
2614,105,0.00010824541400262675,0.32426511672979263512
2700,105,0.00010824541400262675,0.32437336214379525190
2789,105,0.00010824541400262675,0.32448160755779792419
2800,105,0.00010824541400262675,0.32458985297180054097
3109,105,0.00010824541400262675,0.32469809838580315775
3128,105,0.00010824541400262675,0.32480634379980577453
3161,105,0.00010824541400262675,0.32491458921380839131
3208,105,0.00010824541400262675,0.32502283462781100809
3209,105,0.00010824541400262675,0.32513108004181368038
3219,105,0.00010824541400262675,0.32523932545581629716
3222,105,0.00010824541400262675,0.32534757086981891394
3240,105,0.00010824541400262675,0.32545581628382153072
3258,105,0.00010824541400262675,0.32556406169782414750
3380,105,0.00010824541400262675,0.32567230711182676428
3406,105,0.00010824541400262675,0.32578055252582943657
3444,105,0.00010824541400262675,0.32588879793983205335
3467,105,0.00010824541400262675,0.32599704335383467013
3486,105,0.00010824541400262675,0.32610528876783728691
3513,105,0.00010824541400262675,0.32621353418183990369
3545,105,0.00010824541400262675,0.32632177959584257598
3585,105,0.00010824541400262675,0.32643002500984519276
3612,105,0.00010824541400262675,0.32653827042384780954
3613,105,0.00010824541400262675,0.32664651583785042632
3615,105,0.00010824541400262675,0.32675476125185304310
3625,105,0.00010824541400262675,0.32686300666585565988
3672,105,0.00010824541400262675,0.32697125207985833217
3818,105,0.00010824541400262675,0.32707949749386094895
3823,105,0.00010824541400262675,0.32718774290786356573
3894,105,0.00010824541400262675,0.32729598832186618251
3914,105,0.00010824541400262675,0.32740423373586879929
3918,105,0.00010824541400262675,0.32751247914987147158
4033,105,0.00010824541400262675,0.32762072456387408836
4041,105,0.00010824541400262675,0.32772896997787670514
4055,105,0.00010824541400262675,0.32783721539187932192
4126,105,0.00010824541400262675,0.32794546080588193870
4127,105,0.00010824541400262675,0.32805370621988455548
4128,105,0.00010824541400262675,0.32816195163388722777
4206,105,0.00010824541400262675,0.32827019704788984455
4235,105,0.00010824541400262675,0.32837844246189246133
4243,105,0.00010824541400262675,0.32848668787589507811
4256,105,0.00010824541400262675,0.32859493328989769489
4539,105,0.00010824541400262675,0.32870317870390036719
4548,105,0.00010824541400262675,0.32881142411790298397
4628,105,0.00010824541400262675,0.32891966953190560075
4649,105,0.00010824541400262675,0.32902791494590821753
4657,105,0.00010824541400262675,0.32913616035991083431
4722,105,0.00010824541400262675,0.32924440577391345109
4901,105,0.00010824541400262675,0.32935265118791612338
5024,105,0.00010824541400262675,0.32946089660191874016
5028,105,0.00010824541400262675,0.32956914201592135694
5116,105,0.00010824541400262675,0.32967738742992397372
5117,105,0.00010824541400262675,0.32978563284392659050
5133,105,0.00010824541400262675,0.32989387825792920728
5242,105,0.00010824541400262675,0.33000212367193187957
5310,105,0.00010824541400262675,0.33011036908593449635
5312,105,0.00010824541400262675,0.33021861449993711313
5504,105,0.00010824541400262675,0.33032685991393972991
5521,105,0.00010824541400262675,0.33043510532794234669
5535,105,0.00010824541400262675,0.33054335074194501898
5551,105,0.00010824541400262675,0.33065159615594763576
5554,105,0.00010824541400262675,0.33075984156995025254
5754,105,0.00010824541400262675,0.33086808698395286932
5808,105,0.00010824541400262675,0.33097633239795548610
5809,105,0.00010824541400262675,0.33108457781195810288
5841,105,0.00010824541400262675,0.33119282322596077517
5869,105,0.00010824541400262675,0.33130106863996339195
5966,105,0.00010824541400262675,0.33140931405396600873
6164,105,0.00010824541400262675,0.33151755946796862551
6275,105,0.00010824541400262675,0.33162580488197124229
6325,105,0.00010824541400262675,0.33173405029597391458
6369,105,0.00010824541400262675,0.33184229570997653136
6461,105,0.00010824541400262675,0.33195054112397914814
6554,105,0.00010824541400262675,0.33205878653798176492
6559,105,0.00010824541400262675,0.33216703195198438170
6633,105,0.00010824541400262675,0.33227527736598699848
6664,105,0.00010824541400262675,0.33238352277998967077
6713,105,0.00010824541400262675,0.33249176819399228755
7095,105,0.00010824541400262675,0.33260001360799490433
7260,105,0.00010824541400262675,0.33270825902199752111
7306,105,0.00010824541400262675,0.33281650443600013789
7321,105,0.00010824541400262675,0.33292474985000281018
7326,105,0.00010824541400262675,0.33303299526400542696
7337,105,0.00010824541400262675,0.33314124067800804374
7579,105,0.00010824541400262675,0.33324948609201066052
7604,105,0.00010824541400262675,0.33335773150601327730
7678,105,0.00010824541400262675,0.33346597692001589408
7824,105,0.00010824541400262675,0.33357422233401856637
7845,105,0.00010824541400262675,0.33368246774802118315
7902,105,0.00010824541400262675,0.33379071316202379993
7909,105,0.00010824541400262675,0.33389895857602641671
7989,105,0.00010824541400262675,0.33400720399002903349
8055,105,0.00010824541400262675,0.33411544940403165027
8133,105,0.00010824541400262675,0.33422369481803432256
8207,105,0.00010824541400262675,0.33433194023203693934
8318,105,0.00010824541400262675,0.33444018564603955612
8350,105,0.00010824541400262675,0.33454843106004217290
8477,105,0.00010824541400262675,0.33465667647404478968
8487,105,0.00010824541400262675,0.33476492188804746197
8811,105,0.00010824541400262675,0.33487316730205007875
8828,105,0.00010824541400262675,0.33498141271605269553
9125,105,0.00010824541400262675,0.33508965813005531231
9969,105,0.00010824541400262675,0.33519790354405792909
0031,104,0.00010721450529783983,0.33530511804935581033
0200,104,0.00010721450529783983,0.33541233255465363605
0235,104,0.00010721450529783983,0.33551954705995146178
0663,104,0.00010721450529783983,0.33562676156524928750
0734,104,0.00010721450529783983,0.33573397607054716874
0864,104,0.00010721450529783983,0.33584119057584499446
0980,104,0.00010721450529783983,0.33594840508114282018
0988,104,0.00010721450529783983,0.33605561958644064591
1049,104,0.00010721450529783983,0.33616283409173852714
1261,104,0.00010721450529783983,0.33627004859703635287
1287,104,0.00010721450529783983,0.33637726310233417859
1367,104,0.00010721450529783983,0.33648447760763200431
1398,104,0.00010721450529783983,0.33659169211292988555
1474,104,0.00010721450529783983,0.33669890661822771127
1481,104,0.00010721450529783983,0.33680612112352553700
1482,104,0.00010721450529783983,0.33691333562882336272
1573,104,0.00010721450529783983,0.33702055013412124396
1574,104,0.00010721450529783983,0.33712776463941906968
1587,104,0.00010721450529783983,0.33723497914471689541
1629,104,0.00010721450529783983,0.33734219365001472113
1631,104,0.00010721450529783983,0.33744940815531260236
1638,104,0.00010721450529783983,0.33755662266061042809
1648,104,0.00010721450529783983,0.33766383716590825381
1663,104,0.00010721450529783983,0.33777105167120607954
1736,104,0.00010721450529783983,0.33787826617650396077
1834,104,0.00010721450529783983,0.33798548068180178650
1838,104,0.00010721450529783983,0.33809269518709961222
1862,104,0.00010721450529783983,0.33819990969239743794
1864,104,0.00010721450529783983,0.33830712419769531918
2032,104,0.00010721450529783983,0.33841433870299314490
2034,104,0.00010721450529783983,0.33852155320829097063
2047,104,0.00010721450529783983,0.33862876771358879635
2088,104,0.00010721450529783983,0.33873598221888667759
2090,104,0.00010721450529783983,0.33884319672418450331
2155,104,0.00010721450529783983,0.33895041122948232903
2156,104,0.00010721450529783983,0.33905762573478015476
2199,104,0.00010721450529783983,0.33916484024007803599
2238,104,0.00010721450529783983,0.33927205474537586172
2262,104,0.00010721450529783983,0.33937926925067368744
2294,104,0.00010721450529783983,0.33948648375597151317
2348,104,0.00010721450529783983,0.33959369826126939440
2350,104,0.00010721450529783983,0.33970091276656722012
2443,104,0.00010721450529783983,0.33980812727186504585
2461,104,0.00010721450529783983,0.33991534177716287157
2532,104,0.00010721450529783983,0.34002255628246075281
2570,104,0.00010721450529783983,0.34012977078775857853
2621,104,0.00010721450529783983,0.34023698529305640426
2652,104,0.00010721450529783983,0.34034419979835422998
2667,104,0.00010721450529783983,0.34045141430365211122
2669,104,0.00010721450529783983,0.34055862880894993694
2686,104,0.00010721450529783983,0.34066584331424776266
2688,104,0.00010721450529783983,0.34077305781954564390
2702,104,0.00010721450529783983,0.34088027232484346962
2715,104,0.00010721450529783983,0.34098748683014129535
2718,104,0.00010721450529783983,0.34109470133543912107
2818,104,0.00010721450529783983,0.34120191584073700231
2856,104,0.00010721450529783983,0.34130913034603482803
3020,104,0.00010721450529783983,0.34141634485133265375
3116,104,0.00010721450529783983,0.34152355935663047948
3155,104,0.00010721450529783983,0.34163077386192836071
3182,104,0.00010721450529783983,0.34173798836722618644
3204,104,0.00010721450529783983,0.34184520287252401216
3242,104,0.00010721450529783983,0.34195241737782183788
3244,104,0.00010721450529783983,0.34205963188311971912
3251,104,0.00010721450529783983,0.34216684638841754484
3259,104,0.00010721450529783983,0.34227406089371537057
3286,104,0.00010721450529783983,0.34238127539901319629
3291,104,0.00010721450529783983,0.34248848990431107753
3306,104,0.00010721450529783983,0.34259570440960890325
3386,104,0.00010721450529783983,0.34270291891490672898
3415,104,0.00010721450529783983,0.34281013342020455470
3430,104,0.00010721450529783983,0.34291734792550243593
3445,104,0.00010721450529783983,0.34302456243080026166
3455,104,0.00010721450529783983,0.34313177693609808738
3462,104,0.00010721450529783983,0.34323899144139591311
3476,104,0.00010721450529783983,0.34334620594669379434
3510,104,0.00010721450529783983,0.34345342045199162007
3543,104,0.00010721450529783983,0.34356063495728944579
3594,104,0.00010721450529783983,0.34366784946258727151
3639,104,0.00010721450529783983,0.34377506396788515275
3810,104,0.00010721450529783983,0.34388227847318297847
3841,104,0.00010721450529783983,0.34398949297848080420
3911,104,0.00010721450529783983,0.34409670748377862992
4012,104,0.00010721450529783983,0.34420392198907651116
4013,104,0.00010721450529783983,0.34431113649437433688
4022,104,0.00010721450529783983,0.34441835099967216260
4050,104,0.00010721450529783983,0.34452556550496998833
4152,104,0.00010721450529783983,0.34463278001026786956
4221,104,0.00010721450529783983,0.34473999451556569529
4225,104,0.00010721450529783983,0.34484720902086352101
4313,104,0.00010721450529783983,0.34495442352616134674
4550,104,0.00010721450529783983,0.34506163803145922797
4586,104,0.00010721450529783983,0.34516885253675705370
4655,104,0.00010721450529783983,0.34527606704205487942
4710,104,0.00010721450529783983,0.34538328154735270514
4800,104,0.00010721450529783983,0.34549049605265058638
4879,104,0.00010721450529783983,0.34559771055794841210
4967,104,0.00010721450529783983,0.34570492506324623783
5052,104,0.00010721450529783983,0.34581213956854406355
5055,104,0.00010721450529783983,0.34591935407384194479
5111,104,0.00010721450529783983,0.34602656857913977051
5124,104,0.00010721450529783983,0.34613378308443759623
5230,104,0.00010721450529783983,0.34624099758973542196
5282,104,0.00010721450529783983,0.34634821209503330319
5330,104,0.00010721450529783983,0.34645542660033112892
5386,104,0.00010721450529783983,0.34656264110562895464
5411,104,0.00010721450529783983,0.34666985561092678036
5438,104,0.00010721450529783983,0.34677707011622466160
5463,104,0.00010721450529783983,0.34688428462152248732
5466,104,0.00010721450529783983,0.34699149912682031305
5514,104,0.00010721450529783983,0.34709871363211819428
5563,104,0.00010721450529783983,0.34720592813741602001
5564,104,0.00010721450529783983,0.34731314264271384573
5595,104,0.00010721450529783983,0.34742035714801167146
5735,104,0.00010721450529783983,0.34752757165330955269
5758,104,0.00010721450529783983,0.34763478615860737841
5791,104,0.00010721450529783983,0.34774200066390520414
5879,104,0.00010721450529783983,0.34784921516920302986
5969,104,0.00010721450529783983,0.34795642967450091110
6036,104,0.00010721450529783983,0.34806364417979873682
6109,104,0.00010721450529783983,0.34817085868509656255
6110,104,0.00010721450529783983,0.34827807319039438827
6111,104,0.00010721450529783983,0.34838528769569226951
6210,104,0.00010721450529783983,0.34849250220099009523
6211,104,0.00010721450529783983,0.34859971670628792095
6251,104,0.00010721450529783983,0.34870693121158574668
6280,104,0.00010721450529783983,0.34881414571688362791
6455,104,0.00010721450529783983,0.34892136022218145364
6500,104,0.00010721450529783983,0.34902857472747927936
6556,104,0.00010721450529783983,0.34913578923277710508
6566,104,0.00010721450529783983,0.34924300373807498632
6611,104,0.00010721450529783983,0.34935021824337281204
6656,104,0.00010721450529783983,0.34945743274867063777
6676,104,0.00010721450529783983,0.34956464725396846349
6697,104,0.00010721450529783983,0.34967186175926634473
6912,104,0.00010721450529783983,0.34977907626456417045
6970,104,0.00010721450529783983,0.34988629076986199617
6989,104,0.00010721450529783983,0.34999350527515982190
7022,104,0.00010721450529783983,0.35010071978045770313
7151,104,0.00010721450529783983,0.35020793428575552886
7177,104,0.00010721450529783983,0.35031514879105335458
7188,104,0.00010721450529783983,0.35042236329635118031
7418,104,0.00010721450529783983,0.35052957780164906154
7421,104,0.00010721450529783983,0.35063679230694688727
7512,104,0.00010721450529783983,0.35074400681224471299
7532,104,0.00010721450529783983,0.35085122131754253871
7612,104,0.00010721450529783983,0.35095843582284041995
7765,104,0.00010721450529783983,0.35106565032813824567
7770,104,0.00010721450529783983,0.35117286483343607140
7776,104,0.00010721450529783983,0.35128007933873389712
7780,104,0.00010721450529783983,0.35138729384403177836
7782,104,0.00010721450529783983,0.35149450834932960408
7860,104,0.00010721450529783983,0.35160172285462742980
7892,104,0.00010721450529783983,0.35170893735992525553
7982,104,0.00010721450529783983,0.35181615186522313676
8007,104,0.00010721450529783983,0.35192336637052096249
8180,104,0.00010721450529783983,0.35203058087581878821
8203,104,0.00010721450529783983,0.35213779538111661394
8228,104,0.00010721450529783983,0.35224500988641449517
8500,104,0.00010721450529783983,0.35235222439171232089
8512,104,0.00010721450529783983,0.35245943889701014662
8513,104,0.00010721450529783983,0.35256665340230797234
8612,104,0.00010721450529783983,0.35267386790760585358
8675,104,0.00010721450529783983,0.35278108241290367930
8721,104,0.00010721450529783983,0.35288829691820150503
8788,104,0.00010721450529783983,0.35299551142349933075
8812,104,0.00010721450529783983,0.35310272592879721198
8925,104,0.00010721450529783983,0.35320994043409503771
8972,104,0.00010721450529783983,0.35331715493939286343
8977,104,0.00010721450529783983,0.35342436944469074467
9010,104,0.00010721450529783983,0.35353158394998857039
9091,104,0.00010721450529783983,0.35363879845528639612
9100,104,0.00010721450529783983,0.35374601296058422184
9201,104,0.00010721450529783983,0.35385322746588210308
9815,104,0.00010721450529783983,0.35396044197117992880
9909,104,0.00010721450529783983,0.35406765647647775452
0055,103,0.00010618359659305291,0.35417384007307078919
0060,103,0.00010618359659305291,0.35428002366966387937
0168,103,0.00010618359659305291,0.35438620726625691404
0684,103,0.00010618359659305291,0.35449239086284994871
0741,103,0.00010618359659305291,0.35459857445944303889
1291,103,0.00010618359659305291,0.35470475805603607355
1293,103,0.00010618359659305291,0.35481094165262910822
1554,103,0.00010618359659305291,0.35491712524922219840
1566,103,0.00010618359659305291,0.35502330884581523307
1585,103,0.00010618359659305291,0.35512949244240826774
1643,103,0.00010618359659305291,0.35523567603900135792
1675,103,0.00010618359659305291,0.35534185963559439259
1682,103,0.00010618359659305291,0.35544804323218742725
1715,103,0.00010618359659305291,0.35555422682878051743
1785,103,0.00010618359659305291,0.35566041042537355210
1816,103,0.00010618359659305291,0.35576659402196658677
1817,103,0.00010618359659305291,0.35587277761855967695
1841,103,0.00010618359659305291,0.35597896121515271162
1861,103,0.00010618359659305291,0.35608514481174574628
1874,103,0.00010618359659305291,0.35619132840833883646
1884,103,0.00010618359659305291,0.35629751200493187113
2139,103,0.00010618359659305291,0.35640369560152490580
2149,103,0.00010618359659305291,0.35650987919811799598
2162,103,0.00010618359659305291,0.35661606279471103065
2165,103,0.00010618359659305291,0.35672224639130406532
2174,103,0.00010618359659305291,0.35682842998789715550
2179,103,0.00010618359659305291,0.35693461358449019016
2253,103,0.00010618359659305291,0.35704079718108322483
2254,103,0.00010618359659305291,0.35714698077767631501
2256,103,0.00010618359659305291,0.35725316437426934968
2268,103,0.00010618359659305291,0.35735934797086238435
2349,103,0.00010618359659305291,0.35746553156745547453
2353,103,0.00010618359659305291,0.35757171516404850919
2380,103,0.00010618359659305291,0.35767789876064154386
2444,103,0.00010618359659305291,0.35778408235723463404
2454,103,0.00010618359659305291,0.35789026595382766871
2472,103,0.00010618359659305291,0.35799644955042070338
2483,103,0.00010618359659305291,0.35810263314701379356
2547,103,0.00010618359659305291,0.35820881674360682823
2578,103,0.00010618359659305291,0.35831500034019986289
2586,103,0.00010618359659305291,0.35842118393679295307
2665,103,0.00010618359659305291,0.35852736753338598774
2668,103,0.00010618359659305291,0.35863355112997902241
2773,103,0.00010618359659305291,0.35873973472657205708
2815,103,0.00010618359659305291,0.35884591832316514726
2820,103,0.00010618359659305291,0.35895210191975818192
2823,103,0.00010618359659305291,0.35905828551635121659
2825,103,0.00010618359659305291,0.35916446911294430677
2837,103,0.00010618359659305291,0.35927065270953734144
3017,103,0.00010618359659305291,0.35937683630613037611
3042,103,0.00010618359659305291,0.35948301990272346629
3102,103,0.00010618359659305291,0.35958920349931650096
